Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8, Oil PSI,Fuel PSI,Injector Over Current #1,Injector Over Current #2,Injector Over Current #3,Injector Over Current #4,Injector Over Current #5,Injector Over Current #6,Injector Over Current #7,Injector Over Current #8,Coil Over Current #1,Coil Over Current #2,Coil Over Current #3,Coil Over Current #4,Coil Over Current #5,Coil Over Current #6,Coil Over Current #7,Coil Over Current #8,System Temperature (F),Sensor Error,Driven Wheel Speed #1 (MPH),Driven Wheel Speed #2 (MPH),Avg Driven Wheel Speed (MPH),Non Driven Wheel Speed #1 (MPH),Non Driven Wheel Speed #2 (MPH),Avg Non Driven Wheel Speed (MPH),Percent Slip,Measured AFR #1,Measured AFR #2,Target AFR,Lambda/AFR Status,Lambda/AFR STF #1 (%),Lambda/AFR STF #2 (%),Lambda/AFR LTF (%),
2.491,4797,77.2,89.8,9.4,0,9.57,3.0,13.30,3.27,13.1,530.0,1,1,1,0,0,0,0,0,74.88,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.520,4787,77.2,89.8,9.4,-6,9.65,14.0,13.30,3.27,13.0,530.0,1,1,1,0,0,0,0,0,75.17,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.550,4788,77.2,89.8,9.4,6,9.67,7.0,13.30,3.25,13.0,530.0,1,1,1,0,0,0,0,0,74.92,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.582,4800,77.2,89.8,9.5,3,9.51,-11.0,13.30,3.24,12.9,530.0,1,1,1,0,0,0,0,0,74.75,42.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.612,4796,77.2,89.8,9.4,-3,9.48,-17.0,13.30,3.23,12.9,530.0,1,1,1,0,0,0,0,0,74.72,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.642,4788,77.2,89.8,9.4,-3,9.63,11.0,13.30,3.22,12.8,530.0,1,1,1,0,0,0,0,0,74.67,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.671,4814,77.2,89.8,9.4,-9,9.60,14.0,13.30,3.21,12.8,530.0,1,1,1,0,0,0,0,0,75.00,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.701,4815,77.2,89.8,9.4,9,9.67,7.0,13.30,3.19,12.9,530.0,1,1,1,0,0,0,0,0,74.82,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.67,39193,100.0,100.0,100.0,
2.730,4804,77.2,89.8,9.5,3,9.55,-10.0,13.30,3.18,12.7,530.0,1,1,1,0,0,0,0,0,75.05,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.760,4816,77.2,89.8,9.4,3,9.54,-15.0,13.30,3.16,12.7,530.0,1,1,1,0,0,0,0,0,74.59,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.790,4827,77.2,89.8,9.4,-6,9.53,-6.0,13.30,3.16,12.7,530.0,1,1,1,0,0,0,0,0,74.45,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.819,4811,77.2,89.8,9.4,3,9.61,-5.0,13.30,3.13,12.6,530.0,1,1,1,0,0,0,0,0,74.59,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.852,4826,77.2,89.8,9.4,0,9.65,14.0,13.30,3.15,12.7,530.0,1,1,1,0,0,0,0,0,75.02,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.66,39193,100.0,100.0,100.0,
2.882,4844,77.2,89.8,9.4,3,9.63,5.0,13.30,3.11,12.5,530.0,1,1,1,0,0,0,0,0,75.40,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.912,4822,77.2,89.8,9.4,3,9.59,-8.0,13.30,3.10,12.5,530.0,1,1,1,0,0,0,0,0,75.07,43.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.941,4847,77.2,89.8,9.4,-6,9.52,-7.0,13.30,3.10,12.4,530.0,1,1,1,0,0,0,0,0,74.75,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
2.971,4833,77.2,89.8,9.4,-6,9.64,2.0,13.30,3.10,12.5,530.0,1,1,1,0,0,0,0,0,74.59,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.63,39193,100.0,100.0,100.0,
3.001,4837,77.2,89.8,9.4,6,9.65,13.0,13.30,3.07,12.4,530.0,1,1,1,0,0,0,0,0,74.57,43.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.69,39193,100.0,100.0,100.0,
3.030,4853,77.2,89.8,9.5,3,9.71,12.0,13.30,3.06,12.3,530.0,1,1,1,0,0,0,0,0,74.92,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.060,4818,77.2,89.8,9.4,0,9.59,-4.0,13.30,3.04,12.2,530.0,1,1,1,0,0,0,0,0,74.88,43.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.092,4821,77.2,89.8,9.4,-3,9.67,6.0,13.30,3.04,12.3,530.0,1,1,1,0,0,0,0,0,74.88,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.69,39193,100.0,100.0,100.0,
3.124,4828,77.2,89.8,9.4,6,9.60,4.0,13.30,3.03,12.2,530.0,1,1,1,0,0,0,0,0,74.92,42.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.152,4826,77.2,89.8,9.4,6,9.59,-9.0,13.30,3.00,12.1,530.0,1,1,1,0,0,0,0,0,75.07,43.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.181,4824,77.2,89.8,9.4,3,9.72,18.0,13.30,3.00,12.1,530.0,1,1,1,0,0,0,0,0,74.13,43.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.211,4792,77.2,89.8,9.4,0,9.62,1.0,13.30,2.99,12.0,530.0,1,1,1,0,0,0,0,0,74.15,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.241,4804,77.2,89.8,9.4,0,9.65,-6.0,13.30,2.97,11.9,530.0,1,1,1,0,0,0,0,0,74.34,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.271,4812,77.2,89.8,9.4,-3,9.53,-10.0,13.30,2.97,11.9,530.0,1,1,1,0,0,0,0,0,74.84,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.300,4790,77.2,89.8,9.4,0,9.61,-7.0,13.30,2.96,11.8,530.0,1,1,1,0,0,0,0,0,74.90,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.329,4778,77.2,89.8,9.5,6,9.69,15.0,13.30,2.94,11.7,530.0,1,1,1,0,0,0,0,0,74.47,43.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.360,4779,77.2,89.8,9.5,0,9.53,-5.0,13.30,2.95,11.7,530.0,1,1,1,0,0,0,0,0,74.80,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.392,4762,77.2,89.8,9.4,0,9.61,-1.0,13.30,2.93,11.6,530.0,1,1,1,0,0,0,0,0,74.88,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.422,4725,77.2,89.8,9.4,-3,9.53,-5.0,13.30,2.93,11.5,530.0,1,1,1,0,0,0,0,0,74.52,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.451,4716,77.2,89.8,9.5,3,9.57,4.0,13.30,2.91,11.5,530.0,1,1,1,0,0,0,0,0,74.20,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.481,4702,77.2,89.8,9.4,0,9.57,-7.0,13.30,2.92,11.4,530.0,1,1,1,0,0,0,0,0,74.27,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.510,4729,77.2,89.8,9.4,-6,9.65,4.0,13.30,2.88,11.4,530.0,1,1,1,0,0,0,0,0,75.09,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.540,4745,77.2,89.8,9.4,0,9.53,0.0,13.30,2.88,11.3,530.0,1,1,1,0,0,0,0,0,74.97,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.572,4727,77.2,89.8,9.4,-3,9.58,7.0,13.30,2.87,11.3,530.0,1,1,1,0,0,0,0,0,74.20,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.604,4729,77.2,89.8,9.4,0,9.55,-17.0,13.30,2.86,11.2,530.0,1,1,1,0,0,0,0,0,74.25,42.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.632,4717,77.2,89.8,9.4,-3,9.54,-13.0,13.30,2.84,11.2,530.0,1,1,1,0,0,0,0,0,74.67,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.661,4740,77.2,89.8,9.5,3,9.63,16.0,13.30,2.84,11.2,530.0,1,1,1,0,0,0,0,0,74.22,43.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.691,4711,77.2,89.8,9.4,0,9.57,-2.0,13.30,2.81,11.1,530.0,1,1,1,0,0,0,0,0,74.22,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.721,4767,77.2,89.8,9.4,-6,9.63,0.0,13.30,2.80,11.1,530.0,1,1,1,0,0,0,0,0,74.90,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.750,4737,77.2,89.8,9.4,0,9.56,2.0,13.30,2.79,11.1,530.0,1,1,1,0,0,0,0,0,74.84,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.780,4765,77.2,89.8,9.4,0,9.61,6.0,13.30,2.78,11.0,530.0,1,1,1,0,0,0,0,0,74.17,43.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.812,4742,77.2,89.8,9.4,0,9.66,3.0,13.30,2.77,11.0,530.0,1,1,1,0,0,0,0,0,74.75,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.842,4751,77.2,89.8,9.4,-3,9.58,-5.0,13.30,2.76,11.0,530.0,1,1,1,0,0,0,0,0,75.05,43.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.871,4762,77.2,89.8,9.5,0,9.50,-8.0,13.30,2.74,10.8,530.0,1,1,1,0,0,0,0,0,74.77,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.900,4734,77.2,89.8,9.4,-3,9.64,-6.0,13.30,2.72,10.8,530.0,1,1,1,0,0,0,0,0,74.38,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.930,4740,77.2,89.8,9.5,9,9.71,14.0,13.30,2.72,10.8,530.0,1,1,1,0,0,0,0,0,74.27,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.960,4692,77.2,89.8,9.5,3,9.61,-6.0,13.30,2.72,10.7,530.0,1,1,1,0,0,0,0,0,74.09,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
3.994,4687,77.2,89.8,9.4,-3,9.60,-2.0,13.30,2.70,10.7,530.0,1,1,1,0,0,0,0,0,74.17,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.022,4716,77.2,89.8,9.4,0,9.69,6.0,13.30,2.70,10.5,530.0,1,1,1,0,0,0,0,0,74.34,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.051,4730,77.2,89.8,9.4,0,9.73,5.0,13.30,2.67,10.5,530.0,1,1,1,0,0,0,0,0,74.88,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.082,4741,77.2,89.8,9.4,0,9.64,6.0,13.30,2.67,10.5,530.0,1,1,1,0,0,0,0,0,74.50,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.111,4738,77.2,89.8,9.4,6,9.65,1.0,13.30,2.65,10.5,530.0,1,1,1,0,0,0,0,0,74.02,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.140,4785,77.2,89.8,9.5,3,9.78,16.0,13.30,2.64,10.5,530.0,1,1,1,0,0,0,0,0,74.15,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.170,4759,77.2,89.8,9.5,0,9.68,2.0,13.30,2.63,10.4,530.0,1,1,1,0,0,0,0,0,74.97,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.200,4747,77.2,89.8,9.4,-3,9.57,-16.0,13.30,2.61,10.4,530.0,1,1,1,0,0,0,0,0,75.30,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.234,4774,77.2,89.8,9.4,-3,9.68,0.0,13.30,2.60,10.3,530.0,1,1,1,0,0,0,0,0,74.95,43.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.262,4703,77.2,89.8,9.4,0,9.73,12.0,13.30,2.59,10.2,530.0,1,1,1,0,0,0,0,0,74.59,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.291,4763,77.2,89.8,9.4,0,9.65,-5.0,13.30,2.59,10.2,530.0,1,1,1,0,0,0,0,0,74.40,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.322,4737,77.2,89.8,9.4,0,9.59,-22.0,13.30,2.59,10.2,530.0,1,1,1,0,0,0,0,0,74.57,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.351,4690,77.2,89.8,9.4,-3,9.87,23.0,13.30,2.57,10.1,530.0,1,1,1,0,0,0,0,0,73.95,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.380,4679,77.2,89.8,9.5,0,9.68,13.0,13.30,2.59,10.0,530.0,1,1,1,0,0,0,0,0,74.92,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39193,100.0,100.0,100.0,
4.414,4595,77.2,89.8,9.5,6,9.73,-2.0,13.30,2.60,10.1,530.0,1,1,1,0,0,0,0,0,74.52,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.440,4673,77.2,89.8,9.5,6,9.66,-4.0,13.30,2.61,10.0,530.0,1,1,1,0,0,0,0,0,74.05,43.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.472,4592,77.2,89.8,9.5,0,9.68,-4.0,13.30,2.61,10.1,530.0,1,1,1,0,0,0,0,0,74.27,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.501,4682,77.2,89.8,9.4,0,9.66,-11.0,13.30,2.60,10.0,530.0,1,1,1,0,0,0,0,0,73.84,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.531,4643,77.2,89.8,9.5,0,9.75,0.0,13.30,2.63,10.0,530.0,1,1,1,0,0,0,0,0,73.80,43.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.561,4643,77.2,89.8,9.4,-3,9.73,-1.0,13.30,2.59,10.1,530.0,1,1,1,0,0,0,0,0,74.47,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.590,4617,77.2,89.8,9.4,0,9.81,10.0,13.30,2.62,10.0,530.0,1,1,1,0,0,0,0,0,74.47,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.620,4631,77.2,89.8,9.5,6,9.74,15.0,13.30,2.59,10.1,530.0,1,1,1,0,0,0,0,0,74.63,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.652,4667,77.2,89.8,9.5,3,9.65,-5.0,13.30,2.60,10.1,530.0,1,1,1,0,0,0,0,0,74.95,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.681,4591,77.2,89.8,9.5,0,9.70,-8.0,13.30,2.63,10.2,530.0,1,1,1,0,0,0,0,0,74.13,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.712,4619,77.2,89.8,9.4,0,9.57,-11.0,13.30,2.60,10.1,530.0,1,1,1,0,0,0,0,0,73.63,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.741,4589,77.2,89.8,9.4,0,9.50,-25.0,13.30,2.62,10.0,530.0,1,1,1,0,0,0,0,0,73.50,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.770,4575,77.2,89.8,9.4,0,9.69,1.0,13.30,2.61,10.0,530.0,1,1,1,0,0,0,0,0,73.32,43.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.800,4571,77.2,89.8,9.5,0,9.49,-27.0,13.30,2.63,10.0,530.0,1,1,1,0,0,0,0,0,73.97,43.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.830,4535,77.2,89.8,9.4,0,9.58,-10.0,13.30,2.63,10.0,530.0,1,1,1,0,0,0,0,0,73.45,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.862,4528,77.2,89.8,9.4,-6,9.54,-12.0,13.30,2.63,10.0,530.0,1,1,1,0,0,0,0,0,74.15,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.891,4503,77.2,89.8,9.4,-3,9.72,-1.0,13.30,2.67,10.0,530.0,1,1,1,0,0,0,0,0,73.82,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.921,4508,77.2,89.8,9.4,0,9.78,-2.0,13.30,2.65,10.0,530.0,1,1,1,0,0,0,0,0,73.75,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
4.950,4556,77.2,89.8,9.4,0,9.73,-2.0,13.40,2.65,10.0,530.0,1,1,1,0,0,0,0,0,73.25,43.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,14.70,14.70,39177,100.0,100.0,100.0,
